test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
4-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
4-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
4-3|Cancellation|Cancellation-evonetOrderNumber为超过128位||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber":"#create_128#1"}|{"code":"V0017","message":"Field {evonetOrderNumber} invalid length."}|||||all
5-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
5-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
5-3|Cancellation|Cancellation-mopOrderNumber为超过128位||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopOrderNumber":"#create_128#1"}|{"code":"V0017","message":"Field {mopOrderNumber} invalid length."}|||||all
6|Cancellation|evonetOrderNumber不存在，mopOrderNumber为空||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopOrderNumber":"", "evonetOrderNumber":"不存在的订单334noexist"}|{"code":"B0010","message":"Order number does not exist."}|||||all
7|Cancellation|mopOrderNumber不存在，evonetOrderNumber为空||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopOrderNumber":"不存在的订单334noexist", "evonetOrderNumber":""}|{"code":"B0010","message":"Order number does not exist."}|||||all
8-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
8-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
8-3|Cancellation|WOP配置信息检查:WOP不存在-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopOrderNumber":"#originalMopOrderNumber#"}|{"code": "B0016", "message": "Participant ID (WOP) not found."}|||||all
9-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData": {"wopUserReference":"#autotest_data#","evonetUserReference":"#autotest_data#"},"qrPayload":"https://AutoGrabPayB01.com","location":"JPN"}|{"code":"S0000","message":"Success."}|||||all
9-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference":"#evonetReference#","userData": {"wopUserReference":"#autotest_data#"},"wopOrderNumber":"#wopOrderNumber#","wopTransTime":"#wopTransTime#","transAmount": {"currency":"JPY","value":"23"}}|{"code":"S0000","message":"Success."}|||||all
9-3|Payment Notification|Payment Notification-MPM通知成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#","evonetOrderCreateTime":"#evonetOrderCreateTime#","userPayTime":"#userPayTime#","transResult": {"status":"succeeded","message":"Success"}}|{"code":"S0000","message":"Success."}|||||all
9-4|Cancellation|WOP配置信息检查:WOP存在_deleteFlag：True(删除)-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#"}|{"code": "B0016", "message": "Participant ID (WOP) not found."}|||||all
10-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData": {"wopUserReference":"#autotest_data#","evonetUserReference":"#autotest_data#"},"qrPayload":"https://AutoGrabPayB01.com","location":"JPN"}|{"code":"S0000","message":"Success."}|||||all
10-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference":"#evonetReference#","userData": {"wopUserReference":"#autotest_data#"},"wopOrderNumber":"#wopOrderNumber#","wopTransTime":"#wopTransTime#","transAmount": {"currency":"JPY","value":"23"}}|{"code":"S0000","message":"Success."}|||||all
10-3|Payment Notification|Payment Notification-MPM通知成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#","evonetOrderCreateTime":"#evonetOrderCreateTime#","userPayTime":"#userPayTime#","transResult": {"status":"succeeded","message":"Success"}}|{"code":"S0000","message":"Success."}|||||all
10-4|Cancellation|WOP配置信息检查:WOP状态已关闭-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#"}|{"code": "B0016", "message": "Participant ID (WOP) not found."}|||||all
11-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
11-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#create_128#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
11-3|Cancellation|Cancellation-CPM取消成功(传mopOrderNumber 128位)||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopOrderNumber":"#originalMopOrderNumber#"}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"status":"cancelled","wopStatus":"succeeded","mopStatus":"succeeded"}|||all
12-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
12-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"q","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
12-3|Cancellation|Cancellation-CPM取消成功(传mopOrderNumber 1位)||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopOrderNumber":"#originalMopOrderNumber#"}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"status":"cancelled","wopStatus":"succeeded","mopStatus":"succeeded"}|||all
14-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_002||MOP_Auto_GrabPay_002||{"brandID":"Auto_GrabPay_002","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
14-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_002||MOP_Auto_GrabPay_002||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
14-3|Cancellation|WOP和MOP业务关系relation表不存在,WOP和*存在，MOP和*存在-交易成功||||||WOP_Auto_JCoinPay_002||MOP_Auto_GrabPay_002||{"mopOrderNumber":"#originalMopOrderNumber#"}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"status":"cancelled","wopStatus":"succeeded","mopStatus":"succeeded"}|||all
17-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
17-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#special_character#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
17-3|Cancellation|Cancellation-CPM取消成功(传mopOrderNumber 特殊字符)||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopOrderNumber":"#originalMopOrderNumber#"}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"status":"cancelled","wopStatus":"succeeded","mopStatus":"succeeded"}|||all
20-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
20-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
20-3|Refund|Refund-CPM全额退款成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
20-4|Cancellation|Cancellation-原交易是全额退款，取消失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber":"#originalEvonetOrderNumber#"}|{"code":"B0014","message":"Order status error."}|||||all
21-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
21-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
21-3|Refund|Refund-CPM部分退款成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "10"}}|{"code": "S0000", "message": "Success."}|||||all
21-4|Cancellation|Cancellation-原交易是部分退款，取消失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber":"#originalEvonetOrderNumber#"}|{"code":"B0014","message":"Order status error."}|||||all
22-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
22-2|CPM Payment|CPM Payment-交易成功-修改交易状态为fail||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|||{"status" : "failed"}|all
22-3|Cancellation|Cancellation-原交易状态是失败的||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber":"#originalEvonetOrderNumber#"}|{"code":"B0014","message":"Order status error."}|||||all
23-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
23-2|CPM Payment|CPM Payment-交易成功-修改交易状态为processing||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|||{"status" : "processing"}|all
23-3|Cancellation|Cancellation-原交易状态是processing的||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber":"#originalEvonetOrderNumber#"}|{"code":"S0000","message":"Success."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"status":"cancelled","wopStatus":"succeeded","mopStatus":"succeeded"}|||all
24-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
24-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
24-3|Cancellation|MOP配置信息检查:MOP不存在-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#"}|{"code": "B0017", "message": "Participant ID (MOP) not found."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"payment_wop": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"},"payment_mop": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
25-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
25-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
25-3|Cancellation|MOP配置信息检查:MOP状态为locked-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#"}|{"code": "B0020", "message": "MOP status error."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"payment_wop": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"},"payment_mop": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
26-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData": {"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|||||all
26-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value":"#mopToken#"},"mopOrderNumber":"#mopOrderNumber#","mopTransTime":"#mopTransTime#","transAmount": {"currency":"JPY","value":"23"},"storeInfo": {"id":"auto storeId","localName":"auto localName","mcc":"7011"}}|{"code":"S0000","message":"Success."}|||||all
26-3|Cancellation|MOP配置信息检查:MOP deleteFlag:True交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"deleteFlag" : "true"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber":"#evonetOrderNumber#"}|{"code": "B0017", "message": "Participant ID (MOP) not found."}|{"evonetOrderNumber":"#evonetOrderNumber#"}|{"payment_wop": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"},"payment_mop": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
