test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
11|CPMToken|CPMToken-wopUserReference和wopToken和eveonetUserReference为1位-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"1","wopToken":"1","evonetUserReference":"1"}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_001","mopID":"MOP_Auto_GrabPay_001"}|||all
12|CPMToken|CPMToken-wopUserReference为512位，wopToken为2048位，eveonetUserReference为128位-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"#create_512#","wopToken":"#create_2048#","evonetUserReference":"#create_128#"}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_001","mopID":"MOP_Auto_GrabPay_001"}|||all
13|CPMToken|CPMToken-（非银联）eveonetUserReference为空-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":""}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_001","mopID":"MOP_Auto_GrabPay_001"}|||all
14|CPMToken|CPMToken-eveonetUserReference为空-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":""}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_001","mopID":"MOP_Auto_GrabPay_001"}|||all
15|CPMToken|CPMToken-eveonetUserReference超过128位（129位）||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#create_128#1"}}|{"code":"V0017","message":"Field {userData.evonetUserReference} invalid length."}|||||all
16|CPMToken|CPMToken-eveonetUserReference为特殊字符-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"特殊符号测试@@^>)($$qwqw打算111"}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_001","mopID":"MOP_Auto_GrabPay_001"}|||all
17|CPMToken|WOP配置信息检查：WOP不存在-交易失败||||||2020ABCQQQ||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_001","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0016","message":"Participant ID (WOP) not found."}|||||all
18|CPMToken|WOP配置信息检查：WOP不存在_deleteFlag：True(删除)-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0016","message":"Participant ID (WOP) not found."}|||||all
19|CPMToken|WOP配置信息检查:WOP状态已关闭-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0019","message":"WOP status error."}|||||all
20|CPMToken|上送的brandID不存在-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_991","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0018","message":"Brand ID not found."}|||||all
21|CPMToken|WOP和MOP业务关系relation表不存在_有个性化配置-交易失败||||||WOP_Auto_JCoinPay_A05||MOP_Auto_GrabPay_A05||{"brandID":"Auto_GrabPay_A05","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
22|CPMToken|WOP和MOP业务关系relation表不存在,WOP和*存在-交易失败||||||WOP_Auto_JCoinPay_A06||MOP_Auto_GrabPay_A06||{"brandID":"Auto_GrabPay_A06","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
23|CPMToken|WOP和MOP业务关系relation表不存在,MOP和*存在-交易失败||||||WOP_Auto_JCoinPay_A07||MOP_Auto_GrabPay_A07||{"brandID":"Auto_GrabPay_A07","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
24|CPMToken|MOP配置信息检查：MOP不存在-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0018","message":"Brand ID not found."}|||||all
25|CPMToken|MOP配置信息检查：MOP不存在_deleteFlag：True(删除)-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_A4||MOP_Auto_GrabPay_A4||{"brandID":"Auto_GrabPay_A4","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0018","message":"Brand ID not found."}|||||all
26|CPMToken|MOP配置信息检查:MOP状态已关闭-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0020","message":"MOP status error."}|||||all
27|CPMToken|WOP和MOP业务关系relation表不存在,WOP和*存在,MOP和*存在-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_B01","mopID":"MOP_Auto_GrabPay_B01"}|||all
28|CPMToken|MOP不支持CPM模式-交易失败||||||WOP_Auto_JCoinPay_A09||MOP_Auto_GrabPay_A09||{"brandID":"Auto_GrabPay_A09","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0021","message":"Transaction type unsupported."}|||||all
29|CPMToken|上送其他其他mop的brandID||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
30|CPMToken|个性化表isCPMSupport为true,mop表isCPMSupport为false||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"baseInfo.isCPMSupported":False}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_B01","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_B01","mopID":"MOP_Auto_GrabPay_B01"}|||all
31|CPMToken|支持-特殊字符，中文，字母，数字||tyo|mop&brand|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}&{"brandID" : "Auto_GrabPay_B01"}|{"baseInfo.brandID":"Auto_GrabPay_001特殊$"}&{"brandID":"Auto_GrabPay_001特殊$"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID":"Auto_GrabPay_001特殊$"}|{"code":"S0000","message":"Success."}|{ "qrList.0.value": "#value#" }|{"wopID":"WOP_Auto_JCoinPay_B01","mopID":"MOP_Auto_GrabPay_B01"}|||all
Y001|CPMToken|接口超时||||||WOP_Auto_YapiWop_001||MOP_Auto_YapiMop_001||{"brandID":"Auto_Yapi_001","userData":{"wopUserReference":"#autotest_data#","wopToken":"#autotest_data#","evonetUserReference":"#autotest_data#"}}|{"code":"E0003","message":"Participant Timeout."}|||||all

