test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
4-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
4-3|Payment Notification|evonetOrderNumber为特殊字符、字母-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "特殊字符测试&%￥1234sdf","evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "B0010", "message": "Order number does not exist."}|||||all
5-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
5-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
5-3|Payment Notification|evonetOrderCreateTime为空-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "V0001", "message": "Field {evonetOrderCreateTime} absent or empty."}|||||all
6-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
6-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
6-3|Payment Notification|evonetOrderCreateTime格式错误（20180424073122:0800）-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "20180424073122:0800", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
7-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
7-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
7-3|Payment Notification|evonetOrderCreateTime格式正确（东八区）（20180424073122+0800）-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "20180424073122+0800", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
8-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
8-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
8-3|Payment Notification|evonetOrderCreateTime格式正确（西七区）（20180424073122-0700）-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "20180424073122-0700", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
9-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
9-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
9-3|Payment Notification|evonetOrderCreateTime格式错误（20180424073122+0145）-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "20180424073122+0145", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
10-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
10-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
10-3|Payment Notification|evonetOrderCreateTime上送特殊字符-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "!@dd343", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
11-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
11-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
11-3|Payment Notification|userPayTime为空-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "V0001", "message": "Field {userPayTime} absent or empty."}|||||all
12-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
12-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
12-3|Payment Notification|userPayTime格式错误（20180424073122:0800）-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "20180424073122:0800", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "V0000", "message": "Invalid format."}|||||all
13-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
13-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
13-3|Payment Notification|userPayTime格式正确（东八区）（20180424073122+0800）-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "20180424073122+0800", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
14-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
14-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
14-3|Payment Notification|userPayTime格式正确（西七区）（20180424073122-0700）-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "20180424073122-0700", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
15-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
15-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
15-3|Payment Notification|userPayTime格式错误（20180424073122+0145）-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "20180424073122+0145", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_001","mopID": "MOP_Auto_GrabPay_001"}|||all
16-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
16-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
16-3|Payment Notification|userPayTime上送特殊字符-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "!@uhe88", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "V0000", "message": "Invalid format."}|||||all
17-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
17-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
17-3|Payment Notification|Payment Notification-MOP配置信息检查-MOP不存在-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code":"B0017","message":"Participant ID (MOP) not found."}|||||all
18-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
18-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
18-3|Payment Notification|Payment Notification-MOP配置信息检查-MOP状态已关闭-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code": "B0020", "message": "MOP status error."}|||||all
19-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
19-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
19-3|Payment Notification|Payment Notification-MOP配置信息检查-deleteFlag：True(删除)-交易失败||tyo|mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B01"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code":"B0017","message":"Participant ID (MOP) not found."}|||||all
20-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
20-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
20-3|Payment Notification|Payment Notification-WOP和MOP业务关系relation表不存在-交易失败||tyo|relation|{"mopID":"MOP_Auto_GrabPay_B01"}||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
21-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
21-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
21-3|Payment Notification|Payment Notification-WOP和MOP业务关系relation表不存在,MOP和*存在-交易失败||tyo|relation|{"mopID":"MOP_Auto_GrabPay_B01"}|{"wopID" : "*"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
22-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
22-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
22-3|Payment Notification|Payment Notification-WOP和MOP业务关系relation表不存在,WOP和*存在-交易失败||tyo|relation|{"wopID":"WOP_Auto_JCoinPay_B01"}|{"mopID" : "*"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetOrderNumber": "#evonetOrderNumber#", "evonetOrderCreateTime": "#evonetOrderCreateTime#", "userPayTime": "#userPayTime#", "transResult": {"status": "succeeded", "message": "Success"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
23-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
23-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
