test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
12-2|MPM Payment Authentication|MPM Payment Authentication-mopTransTime为20180424073122:0800||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "wqe112"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "20180424073122:0800", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "V0000", "message": "Invalid format."}|||||all
13-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
13-2|MPM Payment Authentication|MPM Payment Authentication-nmopTransTime为20180424073122-0700-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "20180424073122-0700", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_01","mopID": "MOP_Auto_GrabPay_01"}|||all
14-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
14-2|MPM Payment Authentication|MPM Payment Authentication-mopTransTime为20180424073122+0145-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "wqe112"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "20180424073122+0145", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_01","mopID": "MOP_Auto_GrabPay_01"}|||all
15-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
15-2|MPM Payment Authentication|MPM Payment Authentication-mopTransTime为特殊字符||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "wqe112"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "@$^&*()", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "V0000", "message": "Invalid format."}|||||all
16-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
16-2|MPM Payment Authentication|MPM Payment Authentication-WOP不存在|||wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B1"}||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0016","message":"Participant ID (WOP) not found."}|||||all
17-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
17-2|MPM Payment Authentication|MPM Payment Authentication-WOP状态已关闭-交易失败|||wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B1"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0019","message":"WOP status error."}|||||all
18-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
18-2|MPM Payment Authentication|MPM Payment Authentication-WOP存在_deleteFlag：True(删除)-交易失败|||wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B1"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0016","message":"Participant ID (WOP) not found."}|||||all
19-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
19-2|MPM Payment Authentication|MPM Payment Authentication--MOP不存在-交易失败|||mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B1"}||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0017","message":"Participant ID (MOP) not found."}|||||all
20-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
20-2|MPM Payment Authentication|MPM Payment Authentication--MOP状态已关闭-交易失败|||mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B1"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0020","message":"MOP status error."}|||||all
21-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
21-2|MPM Payment Authentication|MPM Payment Authentication--MOP不存在_deleteFlag：True(删除)-交易失败|||mop|{"baseInfo.mopID":"MOP_Auto_GrabPay_B1"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0017","message":"Participant ID (MOP) not found."}|||||all
22-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
22-2|MPM Payment Authentication|MPM Payment Authentication--relation表不存在|||relation|{"mopID":"MOP_Auto_GrabPay_B1"}||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
23-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
23-2|MPM Payment Authentication|MPM Payment Authentication--WOP和MOP业务关系relation表不存在,MOP和*存在|||relation|{"mopID":"MOP_Auto_GrabPay_B1"}|{"wopID" : "*"}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
24-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
24-2|MPM Payment Authentication|MPM Payment Authentication--WOP和MOP业务关系relation表不存在,WOP和*存在|||relation|{"wopID":"WOP_Auto_JCoinPay_B1"}|{"mopID" : "*"}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code":"B0022","message":"WOP and MOP relation missing."}|||||all
25-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
25-2|MPM Payment Authentication|MPM Payment Authentication-币种为数字-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "111", "value": "23"}}|{"code": "B0030", "message": "Currency is not supported."}|||||all
26-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
26-2|MPM Payment Authentication|MPM Payment Authentication-币种为空-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "", "value": "23"}}|{"code": "V0001", "message": "Field {transAmount.currency} absent or empty."}|||||all
27-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
27-2|MPM Payment Authentication|MPM Payment Authentication-currency为LLL-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "LLL", "value": "23"}}|{"code": "B0030", "message": "Currency is not supported."}|||||all
28-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
28-2|MPM Payment Authentication|MPM Payment Authentication-currency大于3位-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPYY", "value": "23"}}|{"code": "V0017", "message": "Field {transAmount.currency} invalid length."}|||||all
29-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
29-2|MPM Payment Authentication|MPM Payment Authentication-currency小于3位-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JP", "value": "23"}}|{"code": "V0017", "message": "Field {transAmount.currency} invalid length."}|||||all
30-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
30-2|MPM Payment Authentication|MPM Payment Authentication-currency不支持的币种-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "HKD", "value": "23"}}|{"code": "B0025", "message": "Invalid currency."}|||||all
31-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
31-2|MPM Payment Authentication|MPM Payment Authentication-value为空-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": ""}}|{"code": "V0001", "message": "Field {transAmount.value} absent or empty."}|||||all
32-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
32-2|MPM Payment Authentication|MPM Payment Authentication-value为13位0-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "0000000000000"}}|{"code": "B0024", "message": "Invalid amount."}|||||all
33-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
33-2|MPM Payment Authentication|MPM Payment Authentication-value超过13位-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "12111111111111"}}|{"code": "V0017", "message": "Field {transAmount.value} invalid length."}|||||all
34-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_02||MOP_Auto_GrabPay_02||{"brandID": "Auto_GrabPay_02", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay02.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
