test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
19|Refund|Refund-transAmount.value为JPY 9.99||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#autotest_data#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "9.99"}}|{"code": "V0002", "message": "Field {transAmount.value} invalid value."}|||||all
20-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#", "wopToken": "#autotest_data#", "evonetUserReference": "#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
20-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "9999999999999"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|||||all
20-3|Refund|Refund-transAmount为JPY 9999999999999||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "9999999999999"}}|{"code": "S0000", "message": "Success."}|{"payment": {"evonetOrderNumber": "#originalEvonetOrderNumber#"}, "refund": {"evonetOrderNumber": "#evonetOrderNumber#"}}|{"payment": {"status": "fully refunded", "wopStatus": "succeeded","mopStatus": "succeeded"}, "refund": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
21-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#", "wopToken": "#autotest_data#", "evonetUserReference": "#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
21-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "9999999999.99"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|||||all
21-3|Refund|Refund-transAmount为HKD 9999999999.99||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "9999999999.99"}}|{"code": "S0000", "message": "Success."}|{"payment": {"evonetOrderNumber": "#originalEvonetOrderNumber#"}, "refund": {"evonetOrderNumber": "#evonetOrderNumber#"}}|{"payment": {"status": "fully refunded", "wopStatus": "succeeded","mopStatus": "succeeded"}, "refund": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
22|Refund|Refund-transAmount.value为HKD 0.001||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#autotest_data#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "0.001"}}|{"code": "V0002", "message": "Field {transAmount.value} invalid value."}|||||all
23|Refund|Refund-transAmount.value为HKD 0.00000000001||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#autotest_data#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "0.00000000001"}}|{"code": "V0002", "message": "Field {transAmount.value} invalid value."}|||||all
24-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#", "wopToken": "#autotest_data#", "evonetUserReference": "#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
24-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "9999999999.99"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|||||all
24-3|Refund|Refund-transAmount为HKD 123456.11||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "123456.11"}}|{"code": "S0000", "message": "Success."}|{"payment": {"evonetOrderNumber": "#originalEvonetOrderNumber#"}, "refund": {"evonetOrderNumber": "#evonetOrderNumber#"}}|{"payment": {"status": "partially refunded", "wopStatus": "succeeded","mopStatus": "succeeded"}, "refund": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
25-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_A12||MOP_Auto_GrabPay_A12||{"brandID": "Auto_GrabPay_A12", "userData": {"wopUserReference": "#autotest_data#", "wopToken": "#autotest_data#", "evonetUserReference": "#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
25-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_A12||MOP_Auto_GrabPay_A12||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|||||all
25-3|Refund|Refund-isRefundSupported=False||||||WOP_Auto_JCoinPay_A12||MOP_Auto_GrabPay_A12||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0021", "message": "Transaction type unsupported."}|||||all
27|Refund|Refund-原交易不存在||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "不存在的交易#autotest_data#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "HKD", "value": "0.01"}}|{"code": "B0010", "message": "Order number does not exist."}|||||all
28-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#", "wopToken": "#autotest_data#", "evonetUserReference": "#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
28-2|CPM Payment|CPM Payment-交易成功（修改"status" : "failed"）||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|||{"status" : "failed"}|all
28-3|Refund|Refund-原交易状态失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0014", "message": "Order status error."}|||||all
29-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#", "evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
29-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|||||all
29-3|Refund|Refund-原交易状态授权中||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0014", "message": "Order status error."}|||||all
30-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#", "wopToken": "#autotest_data#", "evonetUserReference": "#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
30-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|||||all
30-3|Refund|Refund-CPM全额退款成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"payment": {"evonetOrderNumber": "#originalEvonetOrderNumber#"}, "refund": {"evonetOrderNumber": "#evonetOrderNumber#"}}|{"payment": {"status": "fully refunded", "wopStatus": "succeeded","mopStatus": "succeeded"}, "refund": {"status": "succeeded", "wopStatus": "succeeded","mopStatus": "succeeded"}}|||all
30-4|Refund|Refund-CPM原交易已退款||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"originalEvonetOrderNumber": "#originalEvonetOrderNumber#", "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0024", "message": "Invalid amount."}|||||all
